0,1,2
Cancer-Associated Retinopathy,Restless Legs Syndrome,1.0
Cancer-Associated Retinopathy,Cold intolerance,2.0
Cancer-Associated Retinopathy,"CEREBELLAR ATAXIA, NEUROPATHY, AND VESTIBULAR AREFLEXIA SYNDROME",1.0
Cancer-Associated Retinopathy,"MICROCEPHALIC OSTEODYSPLASTIC PRIMORDIAL DWARFISM, TYPE I",1.0
Cancer-Associated Retinopathy,headache migraine chronic,1.0
Cancer-Associated Retinopathy,Peripheral Vascular Diseases,1.0
Cancer-Associated Retinopathy,Hip pain,1.0
Cancer-Associated Retinopathy,Post-infectious encephalitis,1.0
Cancer-Associated Retinopathy,Chikungunya virus infection,1.0
Cancer-Associated Retinopathy,Common Migraine,1.0
Cancer-Associated Retinopathy,Dystonia Disorders,1.0
Cancer-Associated Retinopathy,Hereditary Multiple Exostoses,1.0
Cancer-Associated Retinopathy,"Failure of Tooth Eruption, Primary",2.0
Cancer-Associated Retinopathy,Dryness of eye,2.0
Cancer-Associated Retinopathy,Chronic lobular hepatitis,2.0
Cancer-Associated Retinopathy,Lesch-Nyhan Syndrome,2.0
Cancer-Associated Retinopathy,Vitelliform Macular Dystrophy,2.0
Cancer-Associated Retinopathy,Indifferent mood,2.0
Cancer-Associated Retinopathy,Pneumopericardium,1.0
Cancer-Associated Retinopathy,Pancreatic Pseudocyst,1.0
Cancer-Associated Retinopathy,Zunich neuroectodermal syndrome,2.0
Cancer-Associated Retinopathy,Nodular glomerulosclerosis,1.0
Cancer-Associated Retinopathy,Purpura pigmentosa chronica,1.0
Cancer-Associated Retinopathy,RAINE SYNDROME,1.0
Cancer-Associated Retinopathy,Liver diseases,1.0
Cancer-Associated Retinopathy,Chronically Ill,1.0
Cancer-Associated Retinopathy,HIV-infection (AIDS/ARC),1.0
Cancer-Associated Retinopathy,"Encephalomyelitis, Western Equine",1.0
Cancer-Associated Retinopathy,Postural Orthostatic Tachycardia Syndrome,4.0
Cancer-Associated Retinopathy,Memory Loss,4.0
Cancer-Associated Retinopathy,Erythema Multiforme,1.0
Cancer-Associated Retinopathy,Eosinophilia-Myalgia Syndrome,1.0
Cancer-Associated Retinopathy,Paraneoplastic Opsoclonus Ataxia,1.0
Cancer-Associated Retinopathy,Recurrent abdominal pain,1.0
Coronavirus Infections,Acute gastroenteritis,21.0
Coronavirus Infections,Congenital Thrombotic Thrombocytopenic Purpura,3.0
Coronavirus Infections,Gonorrhea,66.0
Coronavirus Infections,Geroderma osteodysplastica,65.0
Coronavirus Infections,Sexually Transmitted Diseases,14.0
Coronavirus Infections,Osteoporosis with pseudoglioma,2.0
Coronavirus Infections,"Lung Diseases, Obstructive",34.0
Coronavirus Infections,Gray Platelet Syndrome,27.0
Coronavirus Infections,Disease,58.0
Coronavirus Infections,Pain,28.0
Coronavirus Infections,rundown,2.0
Coronavirus Infections,Little's Disease,28.0
Coronavirus Infections,cold symptoms,5.0
Coronavirus Infections,Testicular regression syndrome,10.0
Coronavirus Infections,PROGRESSIVE ENCEPHALOMYELITIS WITH RIGIDITY,7.0
Coronavirus Infections,Anosmia,6.0
Coronavirus Infections,Communicable Diseases,65.0
Coronavirus Infections,Chronic otitis media,18.0
Coronavirus Infections,"SHORT STATURE, IDIOPATHIC, X-LINKED",20.0
Coronavirus Infections,herpes,2.0
Coronavirus Infections,organic disorders,9.0
Coronavirus Infections,AICARDI-GOUTIERES SYNDROME 1,2.0
Coronavirus Infections,Fever with chills,2.0
Coronavirus Infections,Generalized fatigue,1.0
Coronavirus Infections,Fatigue,20.0
Coronavirus Infections,Sore to touch,14.0
Coronavirus Infections,Allergic disposition,12.0
Coronavirus Infections,Diabetes,2.0
Coronavirus Infections,Common Cold,45.0
Coronavirus Infections,Influenza,67.0
Coronavirus Infections,Pancreatitis,1.0
Coronavirus Infections,Rhinorrhea,13.0
Coronavirus Infections,Coughing,56.0
Coronavirus Infections,Asthenia,8.0
Coronavirus Infections,Dyspnea,22.0
Coronavirus Infections,Blind Vision,4.0
Coronavirus Infections,Idiopathic Multicentric Osteolyses,3.0
Coronavirus Infections,"Hyperostosis, Diffuse Idiopathic Skeletal",2.0
Coronavirus Infections,PREMATURE CHROMATID SEPARATION TRAIT,10.0
Coronavirus Infections,"Encephalopathy, Bovine Spongiform",1.0
Coronavirus Infections,Myocardial Infarction,7.0
Coronavirus Infections,Dental caries,1.0
Coronavirus Infections,Secondary Infections,2.0
Coronavirus Infections,Actual Inability To Taste,5.0
Coronavirus Infections,Other symptoms,2.0
Coronavirus Infections,Gout,2.0
Coronavirus Infections,gastrointestinal gas,6.0
Coronavirus Infections,Seizures,26.0
Coronavirus Infections,Chronic Obstructive Airway Disease,9.0
Coronavirus Infections,digestive problem,3.0
Coronavirus Infections,Cardiovascular symptoms,2.0
Coronavirus Infections,Abnormal breathing,2.0
Coronavirus Infections,Smallpox,1.0
Coronavirus Infections,Pharyngitis,19.0
Coronavirus Infections,Immune System Diseases,2.0
Coronavirus Infections,Wolf-Hirschhorn Syndrome,5.0
Coronavirus Infections,Sore Throat,20.0
Coronavirus Infections,Headache,21.0
Coronavirus Infections,Pallister-Hall syndrome,8.0
Coronavirus Infections,Periodic Alternating Nystagmus,1.0
Coronavirus Infections,Influenza due to Influenza A virus subtype H1N1,3.0
Coronavirus Infections,Polyarteritis Nodosa,1.0
Coronavirus Infections,Tropical Disease,1.0
Coronavirus Infections,Curb,2.0
Coronavirus Infections,Signs and Symptoms,21.0
Coronavirus Infections,Temporohyoid osteoarthropathy,3.0
Coronavirus Infections,MAMMARY-DIGITAL-NAIL SYNDROME,2.0
Coronavirus Infections,BODY PAIN,10.0
Coronavirus Infections,Severe Acute Respiratory Syndrome,17.0
Coronavirus Infections,Arthralgia,2.0
Coronavirus Infections,Diarrhea,10.0
Coronavirus Infections,Vomiting,3.0
Coronavirus Infections,Nausea,9.0
Coronavirus Infections,Myalgia,4.0
Coronavirus Infections,"Tachycardia, Ectopic Junctional",1.0
Coronavirus Infections,Multi-infarct dementia,3.0
Coronavirus Infections,Subacute thyroiditis,3.0
Coronavirus Infections,Chronic articular rheumatism,2.0
Coronavirus Infections,Gerstmann-Straussler-Scheinker Disease,1.0
Coronavirus Infections,Pyotraumatic dermatitis,7.0
Coronavirus Infections,Oculocerebrocutaneous syndrome,2.0
Coronavirus Infections,Osteochondritis Dissecans,1.0
Coronavirus Infections,Diabetic Autonomic Neuropathy,1.0
Coronavirus Infections,Mass of body region,3.0
Coronavirus Infections,Flare,5.0
Coronavirus Infections,Catch - Finding of sensory dimension of pain,17.0
Coronavirus Infections,slight fever,1.0
Coronavirus Infections,Multiple symptoms,2.0
Coronavirus Infections,Poliomyelitis,6.0
Coronavirus Infections,"Liver Abscess, Amebic",4.0
Coronavirus Infections,Measles,5.0
Coronavirus Infections,Dysosteosclerosis,7.0
Coronavirus Infections,Strangles,1.0
Coronavirus Infections,Clouded consciousness,18.0
Coronavirus Infections,Pulmonary Emphysema,1.0
Coronavirus Infections,Chronic disease,6.0
Coronavirus Infections,Asymptomatic Diseases,1.0
Coronavirus Infections,Lightheadedness,5.0
Coronavirus Infections,Chills,13.0
Coronavirus Infections,Papillon-Lefevre Disease,5.0
Coronavirus Infections,Dengue Fever,1.0
Coronavirus Infections,Weakness,11.0
Coronavirus Infections,Secondary bacterial pneumonia,1.0
Coronavirus Infections,Infectious disease of lung,2.0
Coronavirus Infections,Aspergilloma,1.0
Coronavirus Infections,Pneumonia,23.0
Coronavirus Infections,Respiratory Tract Infections,4.0
Coronavirus Infections,Mycoses,1.0
Coronavirus Infections,"Pneumonia, Bacterial",1.0
Coronavirus Infections,"Hemorrhagic Fever, Ebola",4.0
Coronavirus Infections,Trigger Finger Disorder,1.0
Coronavirus Infections,Bacterial Infections,3.0
Coronavirus Infections,Virus Diseases,7.0
Coronavirus Infections,primary infection nos,2.0
Coronavirus Infections,Sepsis,3.0
Coronavirus Infections,Mumps,1.0
Coronavirus Infections,Asthma,13.0
Coronavirus Infections,Dermatologic disorders,1.0
Coronavirus Infections,Obesity,6.0
Coronavirus Infections,Hypertensive disease,5.0
Coronavirus Infections,Diabetes Mellitus,10.0
Coronavirus Infections,Lung diseases,7.0
Coronavirus Infections,Kidney Diseases,3.0
Coronavirus Infections,Nervousness,11.0
Coronavirus Infections,Flushing,7.0
Coronavirus Infections,Interstitial emphysema,3.0
Coronavirus Infections,Overweight,4.0
Coronavirus Infections,flu symptoms,4.0
Coronavirus Infections,Anorexia,4.0
Coronavirus Infections,Infantile Neuroaxonal Dystrophy,32.0
Coronavirus Infections,Macrophage Activation Syndrome,3.0
Coronavirus Infections,Dry cough,11.0
Coronavirus Infections,Chromosome 2q32-Q33 Deletion Syndrome,5.0
Coronavirus Infections,Comatose,2.0
Coronavirus Infections,Lupus Erythematosus,5.0
Coronavirus Infections,Malaria,4.0
Coronavirus Infections,Asthma attack,1.0
Coronavirus Infections,Flatulence,3.0
Coronavirus Infections,Feeling strange,1.0
Coronavirus Infections,out (of) breath,2.0
Coronavirus Infections,Feeling Sick,2.0
Coronavirus Infections,Respiratory problems,2.0
Coronavirus Infections,Malaise,6.0
Coronavirus Infections,"Signs and Symptoms, Respiratory",4.0
Coronavirus Infections,Tremor,6.0
Coronavirus Infections,Single organ dysfunction,2.0
Coronavirus Infections,Illness (finding),6.0
Coronavirus Infections,Abdominal bloating,2.0
Coronavirus Infections,Decrease in appetite,2.0
Coronavirus Infections,Nightmares,4.0
Coronavirus Infections,Ataxia Telangiectasia,3.0
Coronavirus Infections,Cerebellar decompression injury,1.0
Coronavirus Infections,Genital infection,1.0
Coronavirus Infections,Upset stomach,4.0
Coronavirus Infections,Exhaustion,8.0
Coronavirus Infections,Cardiac Arrest,6.0
Coronavirus Infections,Upper Respiratory Infections,8.0
Coronavirus Infections,HEART PROBLEM,7.0
Coronavirus Infections,Vasculitis,1.0
Coronavirus Infections,Tired,12.0
Coronavirus Infections,Pulmonary congestion,3.0
Coronavirus Infections,Hepatic Encephalopathy,1.0
Coronavirus Infections,Toxic liver disease,1.0
Coronavirus Infections,Acute infectious disease,3.0
Coronavirus Infections,Retinal damage,1.0
Coronavirus Infections,Multiple Epiphyseal Dysplasia,6.0
Coronavirus Infections,Rosacea,1.0
Coronavirus Infections,Prieto X-linked mental retardation syndrome,2.0
Coronavirus Infections,Muscular stiffness,6.0
Coronavirus Infections,Sighing respiration,4.0
Coronavirus Infections,Mandibuloacral dysostosis,3.0
Coronavirus Infections,Gasping for breath,1.0
Coronavirus Infections,Bleeding ulcer,1.0
Coronavirus Infections,Influenza-like symptoms,4.0
Coronavirus Infections,Fish-Eye Disease,5.0
Coronavirus Infections,Amelogenesis imperfecta nephrocalcinosis,3.0
Coronavirus Infections,Adult Fanconi syndrome,2.0
Coronavirus Infections,"Diabetes Mellitus, Non-Insulin-Dependent",1.0
Coronavirus Infections,WILSON-TURNER X-LINKED MENTAL RETARDATION SYNDROME,5.0
Coronavirus Infections,Sick Sinus Syndrome,2.0
Coronavirus Infections,Neonatal alloimmune thrombocytopenia,1.0
Coronavirus Infections,"SHORT STATURE, ONYCHODYSPLASIA, FACIAL DYSMORPHISM, AND HYPOTRICHOSIS SYNDROME",3.0
Coronavirus Infections,"POPLITEAL PTERYGIUM SYNDROME, LETHAL TYPE",4.0
Coronavirus Infections,Sharp pain,3.0
Coronavirus Infections,"Amyotrophic Lateral Sclerosis, Sporadic",3.0
Coronavirus Infections,Streptococcal lymphadenitis of swine,1.0
Coronavirus Infections,Reflex Sympathetic Dystrophy,8.0
Coronavirus Infections,Meningococcal meningitis,1.0
Coronavirus Infections,Sinusitis,4.0
Coronavirus Infections,Pruritus,3.0
Coronavirus Infections,Hamman-Rich syndrome,3.0
Coronavirus Infections,Hybrid Resistance,1.0
Coronavirus Infections,Lung Problem,5.0
Coronavirus Infections,Ache,12.0
Coronavirus Infections,Redness of face,1.0
Coronavirus Infections,Nasal congestion (finding),8.0
Coronavirus Infections,Malignant hyperpyrexia due to anesthesia,3.0
Coronavirus Infections,Chest tightness,8.0
Coronavirus Infections,Gigantism,2.0
Coronavirus Infections,Hearing disability,1.0
Coronavirus Infections,Myocardial Ischemia,2.0
Coronavirus Infections,Excessive tearing,1.0
Coronavirus Infections,Episodic ataxia type 1,1.0
Coronavirus Infections,Pelvic Organ Prolapse,4.0
Coronavirus Infections,"Infections, Hospital",1.0
Coronavirus Infections,MRSA - Methicillin resistant Staphylococcus aureus infection,2.0
Coronavirus Infections,Sudden infant death syndrome,2.0
Coronavirus Infections,Ulnar-mammary syndrome,1.0
Coronavirus Infections,Skin lesion,2.0
Coronavirus Infections,Myopic astigmatism,1.0
Coronavirus Infections,Cor pulmonale,1.0
Coronavirus Infections,microbial disease,1.0
Coronavirus Infections,Paramyotonia Congenita (disorder),4.0
Coronavirus Infections,STUVE-WIEDEMANN SYNDROME,1.0
Coronavirus Infections,Staphylococcus aureus infection,1.0
Coronavirus Infections,Dwarfism,2.0
Coronavirus Infections,skin damage,1.0
Coronavirus Infections,"Pain, Postoperative",4.0
Coronavirus Infections,Visual halos (disorder),1.0
Coronavirus Infections,"Respiratory Distress Syndrome, Adult",6.0
Coronavirus Infections,Juvenile-Onset Still Disease,1.0
Coronavirus Infections,Heartburn,3.0
Coronavirus Infections,Heartburn acidity,1.0
Coronavirus Infections,Heart Diseases,4.0
Coronavirus Infections,Triglyceride storage disease with ichthyosis,2.0
Coronavirus Infections,Exanthema,5.0
Coronavirus Infections,"Lupus Erythematosus, Discoid",2.0
Coronavirus Infections,Edema of foot (finding),1.0
Coronavirus Infections,"Myelitis, Acute Transverse",1.0
Coronavirus Infections,Van der Woude syndrome,2.0
Coronavirus Infections,"Anemia, Diamond-Blackfan",3.0
Coronavirus Infections,"AUTOINFLAMMATION, LIPODYSTROPHY, AND DERMATOSIS SYNDROME",2.0
Coronavirus Infections,Neonatal Jaundice,1.0
Coronavirus Infections,Acute contagious conjunctivitis,2.0
Coronavirus Infections,Dizziness,7.0
Coronavirus Infections,"Hemorrhagic Fevers, Viral",1.0
Coronavirus Infections,Cerebrovascular accident,3.0
Coronavirus Infections,Hypersensitivity disease,1.0
Coronavirus Infections,Acquired Immunodeficiency Syndrome,6.0
Coronavirus Infections,"DANDY-WALKER MALFORMATION WITH MENTAL RETARDATION, BASAL GANGLIA DISEASE, AND SEIZURES",1.0
Coronavirus Infections,"Foramen Ovale, Patent",1.0
Coronavirus Infections,Altitude Sickness,1.0
Coronavirus Infections,Infarction of spinal cord,1.0
Coronavirus Infections,Acute infectious lymphocytosis,2.0
Coronavirus Infections,"Plague, Septicemic",1.0
Coronavirus Infections,Plague,3.0
Coronavirus Infections,Marinesco-Sjogren syndrome,1.0
Coronavirus Infections,Balkan Nephropathy,1.0
Coronavirus Infections,Anus Diseases,1.0
Coronavirus Infections,Refractive Errors,1.0
Coronavirus Infections,Vascular Diseases,1.0
Coronavirus Infections,Agenesis of corpus callosum,7.0
Coronavirus Infections,Axenfeld-Rieger syndrome,3.0
Coronavirus Infections,Heart failure,2.0
Coronavirus Infections,Respiratory distress,3.0
Coronavirus Infections,Jet Lag Syndrome,1.0
Coronavirus Infections,Wasting,3.0
Coronavirus Infections,Chronic Headache,1.0
Coronavirus Infections,Other viral diseases NOS,3.0
Coronavirus Infections,Depressed - symptom,2.0
Coronavirus Infections,chest burning,1.0
Coronavirus Infections,Arthropathy,1.0
Coronavirus Infections,Pemphigus and fogo selvagem,2.0
Coronavirus Infections,Breathing abnormally deep,4.0
Coronavirus Infections,HIV Infections,3.0
Coronavirus Infections,Herpesviridae Infections,1.0
Coronavirus Infections,Rheumatoid Arthritis,1.0
Coronavirus Infections,Inflammatory disorder,2.0
Coronavirus Infections,Hay fever,1.0
Coronavirus Infections,Bronchitis,3.0
Coronavirus Infections,Chest Pain,9.0
Coronavirus Infections,bowel discomfort,1.0
Coronavirus Infections,Cardiovascular Diseases,2.0
Coronavirus Infections,Septicemia,5.0
Coronavirus Infections,Digitorenocerebral Syndrome,5.0
Coronavirus Infections,Goldberg-Shprintzen megacolon syndrome,5.0
Coronavirus Infections,"Gait, Drop Foot",1.0
Coronavirus Infections,Respiration Disorders,2.0
Coronavirus Infections,"Syncope, Cardiogenic",1.0
Coronavirus Infections,Bloodshot eye,1.0
Coronavirus Infections,Redness of eye,1.0
Coronavirus Infections,Herpes Labialis,1.0
Coronavirus Infections,Nocturnal cough,1.0
Coronavirus Infections,panic symptoms,1.0
Coronavirus Infections,Has tingling sensation,5.0
Coronavirus Infections,Hepatitis C,2.0
Coronavirus Infections,Migraine Variant,1.0
Coronavirus Infections,impending doom,1.0
Coronavirus Infections,Meckel syndrome type 1,2.0
Coronavirus Infections,Gastroesophageal reflux disease,4.0
Coronavirus Infections,Mild chronic obstructive pulmonary disease,1.0
Coronavirus Infections,Constipation,2.0
Coronavirus Infections,Scurvy,1.0
Coronavirus Infections,Dehydration,5.0
Coronavirus Infections,Staring,1.0
Coronavirus Infections,Coronary heart disease,1.0
Coronavirus Infections,Death anxiety,1.0
Coronavirus Infections,Mitral Valve Prolapse Syndrome,1.0
Coronavirus Infections,Acute viral disease,1.0
Coronavirus Infections,Aplasia Cutis Congenita,1.0
Coronavirus Infections,Atherosclerosis,1.0
Coronavirus Infections,Congestive heart failure,1.0
Coronavirus Infections,Blood Coagulation Disorders,1.0
Coronavirus Infections,"BESTROPHINOPATHY, AUTOSOMAL RECESSIVE",1.0
Coronavirus Infections,Hepatitis A,1.0
Coronavirus Infections,"Hepatitis B, Chronic",1.0
Coronavirus Infections,Digestive symptom,1.0
Coronavirus Infections,Neuropathy,2.0
Coronavirus Infections,Muscular fasciculation,1.0
Coronavirus Infections,Neurologic Symptoms,1.0
Coronavirus Infections,Syncope,4.0
Coronavirus Infections,Cold sweat,1.0
Coronavirus Infections,Gastroparesis,1.0
Coronavirus Infections,asthma with copd,1.0
Coronavirus Infections,Recurrent disease,5.0
Coronavirus Infections,Oral Ulcer,1.0
Coronavirus Infections,Narcolepsy,1.0
Coronavirus Infections,Xerostomia,1.0
Coronavirus Infections,Tennis Elbow,1.0
Coronavirus Infections,Deglutition Disorders,1.0
Coronavirus Infections,Malnutrition,2.0
Coronavirus Infections,Feeling nervous,1.0
Coronavirus Infections,Burning sensation,5.0
Coronavirus Infections,Muscle Cramp,2.0
Coronavirus Infections,Numbness,3.0
Coronavirus Infections,Neck Pain,2.0
Coronavirus Infections,Feeling Cold,1.0
Coronavirus Infections,Back Pain,4.0
Coronavirus Infections,Difficulty sleeping,2.0
Coronavirus Infections,Hunger,1.0
Coronavirus Infections,Lethargy,1.0
Coronavirus Infections,Hot flushes,1.0
Coronavirus Infections,Earache,1.0
Coronavirus Infections,Pharyngeal dryness,1.0
Coronavirus Infections,Deep Vein Thrombosis,1.0
Coronavirus Infections,Throat symptom,1.0
Coronavirus Infections,Stomach ache,4.0
Coronavirus Infections,Sleeplessness,1.0
Coronavirus Infections,Arm Pain,3.0
Coronavirus Infections,Fibromyalgia,1.0
Coronavirus Infections,spells (neurological symptom),3.0
Coronavirus Infections,Myopathy,1.0
Coronavirus Infections,Muscle Weakness,1.0
Coronavirus Infections,Nose symptoms,1.0
Coronavirus Infections,Chronic Fatigue Syndrome,1.0
Coronavirus Infections,Urticaria,1.0
Coronavirus Infections,side pain,2.0
Coronavirus Infections,Congestion of throat,1.0
Coronavirus Infections,Conjunctivitis,2.0
Coronavirus Infections,Watery eyes,2.0
Coronavirus Infections,Night sweats,2.0
Coronavirus Infections,Arthritis,1.0
Coronavirus Infections,Mastodynia,2.0
Coronavirus Infections,Abdominal Pain,1.0
Coronavirus Infections,Chest pressure,3.0
Coronavirus Infections,Lower respiratory tract infection,2.0
Coronavirus Infections,Burning sensation in eye,1.0
Coronavirus Infections,Severe diarrhea,1.0
Coronavirus Infections,Migraine Disorders,2.0
Coronavirus Infections,Prediabetes syndrome,2.0
Coronavirus Infections,Tonsillitis,1.0
Coronavirus Infections,Vitamin Deficiency,1.0
Coronavirus Infections,Autoimmune Diseases,4.0
Coronavirus Infections,lump in throat,1.0
Coronavirus Infections,headache severe,3.0
Coronavirus Infections,Prickling sensation,1.0
Coronavirus Infections,chest heaviness,2.0
Coronavirus Infections,skin color change,1.0
Coronavirus Infections,Glossalgia,1.0
Coronavirus Infections,Stinging Sensation,1.0
Coronavirus Infections,Skin symptom,1.0
Coronavirus Infections,swollen glands in neck,1.0
Coronavirus Infections,Upper back pain,1.0
Coronavirus Infections,Frontal headache,1.0
Coronavirus Infections,Hoarseness,1.0
Coronavirus Infections,Hepatorenal Syndrome,2.0
Coronavirus Infections,Hypotrichosis simplex,2.0
Coronavirus Infections,Dandy-Walker Syndrome,1.0
Coronavirus Infections,Muscle twitch,3.0
Coronavirus Infections,Punctate inner choroidopathy,1.0
Coronavirus Infections,Burning feet,1.0
Coronavirus Infections,Erythema,1.0
Coronavirus Infections,Nail-Patella Syndrome,1.0
Coronavirus Infections,Sympathetically independent pain,2.0
Coronavirus Infections,Multiple Sclerosis,1.0
Coronavirus Infections,Coffin-Siris syndrome,1.0
Coronavirus Infections,Pain of lymph node,2.0
Coronavirus Infections,Temporal headache,2.0
Coronavirus Infections,Spasm,1.0
Coronavirus Infections,Abnormal heart beat,1.0
Coronavirus Infections,Weight symptom (finding),1.0
Coronavirus Infections,furuncle,1.0
Coronavirus Infections,Classical Lissencephaly,1.0
Coronavirus Infections,Syndrome,3.0
Coronavirus Infections,MUNGAN SYNDROME,2.0
Coronavirus Infections,Upper Extremity Paresis,1.0
Coronavirus Infections,Paresthesia of hand,1.0
Coronavirus Infections,Allergy to eggs,1.0
Coronavirus Infections,Cystic Fibrosis,1.0
Coronavirus Infections,neck tightness,1.0
Coronavirus Infections,Gastritis,1.0
Coronavirus Infections,Dyspepsia,2.0
Coronavirus Infections,Basilar-Type Migraine,2.0
Coronavirus Infections,Equilibration disorder,2.0
Coronavirus Infections,Sore skin,1.0
Coronavirus Infections,"CHEST PAIN, SHARP",1.0
Coronavirus Infections,Feeling feverish,1.0
